,date,country,traveler_type,review,rating,scrape_date,sentiment_score,categories
2416,15-09-2023,,Vacation,I stayed here one night and was very pleased with the location and staff at this hotel.  For the price it was excellent.   Decor may be a bit dated but that added to the charm.  Really easy to get around and a short stroll to the lake.  Restaurants nearby to suit everyone.  Definitely recommend this hotel,50.0,2024-03-15 22:46:38.927787,0.85,"{'location': 0.9, 'staff': 0.9, 'price': 0.8, 'decor': 0.7, 'accessibility': 0.9, 'restaurants': 0.8, 'overall hotel': 0.85}"
2417,15-08-2023,,Vacation,"Chambre confortable et très calme en ce jour de Noël . Le staff très sympa et situation centrale parfaite ! Très bon rapport qualité prix pour le secteur !(Translated by Google)Comfortable and very quiet room on this Christmas Day. Very friendly staff and perfect central location! Very good value for money for the sector!
 Rooms 4.0 Service 5.0 Location 5.0",46.0,2024-03-15 22:46:38.927787,0.9,"{'Rooms': 0.8, 'Service': 1.0, 'Location': 1.0, 'Value for money': 0.9}"
2419,15-11-2023,,Business,"Si vous recherchez un hôtel, à a fois, proche de la gare et proche du centre ville vous tombez à pic! Au tarif que j'ai payé je n'ai pas été déçu! Les chambres sont super (avec des prises MULTIINTERNATIONALES) et le personnel est très sympa! Le petit déj' à 15CHF est génial et gourmand! Le britannia pub est un pub de bonne ambiance et on y mange très bien !(Translated by Google)If you are looking for a hotel that is both close to the train station and close to the city center, you have come to the right place! For the price I paid I was not disappointed! The rooms are great (with MULTIINTERNATIONAL sockets) and the staff is very friendly! The breakfast at 15CHF is great and delicious! The Britannia Pub is a pub with a good atmosphere and the food is very good!
 Rooms 5.0 Service 5.0 Location 5.0",50.0,2024-03-15 22:46:38.927787,0.95,"{'Rooms': 1.0, 'Service': 1.0, 'Location': 1.0, 'Price': 0.9, 'Breakfast': 1.0, 'Pub': 1.0}"
2420,15-08-2023,,Business,The hotel is very comfortable. The hotel lobby is beautiful. It is suitable for sitting and drinking coffee. Coffee is provided for free. The hotel is surrounded by a busy city and is very close to the ancient city. It is very convenient for shopping and sightseeing. It is worth staying!,50.0,2024-03-15 22:46:38.927787,0.85,"{'comfort': 0.9, 'hotel lobby': 0.8, 'coffee': 0.8, 'location': 0.9, 'shopping': 0.8, 'sightseeing': 0.8}"
2421,15-08-2023,,Business,"A good hotel near the train station.  Easy walking distance into central Geneva.  Staff were friendly and helpful.  The room was rather small, but quite adequate.  The associated bistro serves a good breakfast.  I'd happily stay there again.",40.0,2024-03-15 22:46:38.927787,0.85,"{'Location': 0.9, 'Staff': 0.95, 'Room': 0.7, 'Food': 0.85, 'Overall Experience': 0.9}"
2422,15-07-2023,,Business,"Service was great and so is the location. However, the rooms leave to be desired. You don't want to walk on the carpet bare foot, the temperature was too hot despite AC on full throttle, and the WiFi didn't work half the time. The bathroom was great though, and plenty of power outlets.
 Rooms 2.0 Service 5.0 Location 5.0",30.0,2024-03-15 22:46:38.927787,0.55,"{'Service': 1.0, 'Location': 1.0, 'Rooms': 0.2, 'Carpet': 0.0, 'Temperature': 0.0, 'WiFi': 0.5, 'Bathroom': 1.0, 'Power Outlets': 1.0}"
2423,15-06-2023,,Business,"Although the ratings were not very high for this hotel, I was happy with my stay, value for money and location. I was on my own, so the room was very small but it was fit for purpose. …",40.0,2024-03-15 22:46:38.927787,0.75,"{'hotel overall': 0.65, 'value for money': 0.85, 'location': 0.8, 'room size': 0.6}"
2424,15-02-2024,,Business,"Basic, but nice hotel. Rooms were visited by cleaning staff every day. Friendly reception.
 Rooms 4.0 Service 4.0 Location 5.0",50.0,2024-03-15 22:46:38.927787,0.85,"{'Rooms': 0.8, 'Service': 0.8, 'Location': 1.0, 'Cleaning': 1.0, 'Reception': 1.0}"
2425,15-07-2023,,Business,"Conveniently located near the main railway station. The room was clean and small but this is normal for a city centre hotel. Air conditioning would have been useful in the hot weather during my visit but at least the window opens and there wasn’t too much street noise.
 Rooms 3.0 Service 4.0 Location 4.0",30.0,2024-03-15 22:46:38.927787,0.75,"{'Location': 0.8, 'Room': 0.7, 'Service': 0.8, 'Air Conditioning': 0.6, 'Noise': 0.7}"
2426,15-10-2023,,Business,"*This stinking hole has abusive staff Abdullah who called me a “Bitch” when I complained that the television was not working for 2 days & strange door knocking all night long.*Manager Zayan is worse than the staff & yells at solo women when u ask for checkout receipt.* Scary hotel for solo women as staff will harass YOU all night long.*The room is the size of a regular bathroom & the shower is so tiny you can barely stand without banging your head against the wall
 Rooms 1.0 Service 1.0 Location 1.0",10.0,2024-03-15 22:46:38.927787,0.1,"{'Staff': 0.05, 'Television': 0.1, 'Noise': 0.1, 'Management': 0.05, 'Safety': 0.05, 'Room Size': 0.1, 'Shower': 0.1}"
2427,15-11-2023,,Vacation,"Great Hotel with a great location .. the service is great, the rooms are a bit tight and the breakfast buffet is a bit limited but the location makes up for everything
 Rooms 4.0 Service 5.0 Location 5.0",50.0,2024-03-15 22:46:38.927787,0.8,"{'Service': 1.0, 'Rooms': 0.8, 'Location': 1.0, 'Breakfast': 0.6}"
2428,15-10-2023,,Vacation,"The room is a bit cramped, but still comfortable for the price offered. The bathroom is clean and the breakfast is delicious.
 Rooms 4.0 Service 5.0 Location 5.0",40.0,2024-03-15 22:46:38.927787,0.75,"{'room': 0.6, 'price': 0.7, 'bathroom': 0.8, 'breakfast': 0.9, 'service': 1.0, 'location': 1.0}"
2429,15-08-2023,,Vacation,"Ideal location in the center of the city and almost few steps from  the main railway station. The room was clean but too small (no cabinet for the outfit). Friendly smiling staff.
 Rooms 3.0 Service 4.0 Location 5.0",40.0,2024-03-15 22:46:38.927787,0.8,"{'Location': 1.0, 'Rooms': 0.6, 'Service': 0.8}"
2430,15-10-2023,,Vacation,*Solo women beware of this smelly hole in the wall as the staff Abdullah verbally abused me when I complained that the television was NOT working for 2 days. …,10.0,2024-03-15 22:46:38.927787,0.15,"{'Staff': 0.1, 'Cleanliness': 0.2, 'Facilities': 0.25}"
2431,15-07-2023,,Vacation,"Please keep in mind that I am a simple person with simple needs.  This review is in 3 parts, the good, the bad, and the ugly.  The good - it is about 200 meters from the main train station Geneve Coravin and it has a pub attached.  …",50.0,2024-03-15 22:46:38.927787,0.65,"{'Location': 0.9, 'Amenities': 0.7}"
2432,15-04-2023,,Vacation,"Bel emplacement près de la gare Cornavin. J'ai eu une grande chambre au dernier étage. Bon Wi-Fi. Rien à redire, je conseille. L'environnement est bruyant, mais, c'est le centre de Genève et ça ce n'est pas la faute de l'hôtel, mais de la politique locale.(Translated by Google)Nice location near Cornavin station. I had a large room on the top floor. Good Wi-Fi. Nothing to complain about, I recommend. The environment is noisy, but it is the center of Geneva and that is not the hotel's fault, but local politics.
 Rooms 5.0 Service 4.0 Location 5.0",40.0,2024-03-15 22:46:38.927787,0.85,"{'Location': 0.95, 'Rooms': 1.0, 'Service': 0.8, 'Wi-Fi': 1.0, 'Noise': 0.5, 'Local Politics': 0.5}"
2433,15-09-2023,,Vacation,"Accueil très professionnel et aimable. Hôtel calme côté cour/place, confortable, en plein centre, propre.  Parfait. Je le recommande vivement.(Translated by Google)Very professional and friendly welcome. Quiet hotel on the courtyard/square side, comfortable, right in the center, clean. Perfect. I highly recommend it.
 Rooms 5.0 Service 5.0 Location 5.0",50.0,2024-03-15 22:46:38.927787,0.95,"{'Service': 1.0, 'Location': 1.0, 'Rooms': 1.0, 'Cleanliness': 1.0, 'Comfort': 1.0, 'Staff': 1.0}"
2434,15-06-2023,,Vacation,"situated opposit the main railway station. only a few steps away from the lake and the old city center. |rooms rather old fashioned, but clean. |24h reception provided. rooms to the yard are very quiet.",40.0,2024-03-15 22:46:38.927787,0.75,"{'location': 0.9, 'rooms': 0.6, 'cleanliness': 0.8, 'reception': 0.8, 'quietness': 0.9}"
2435,15-04-2023,,Vacation,"Very close to the train station, convenient travel. It takes about 15 minutes to walk to Lake Geneva. It is convenient to eat and coffee around, and there are two Chinese restaurants. It's just an ordinary express hotel, staying for one night, there is no high requirement. The staff service was good the day before yesterday.",35.0,2024-03-15 22:46:38.927787,0.75,"{'location': 0.85, 'transportation': 0.9, 'proximity to attractions': 0.8, 'food and drink': 0.8, 'hotel type': 0.6, 'length of stay': 0.7, 'staff service': 0.85}"
2436,15-05-2023,,Vacation,"The location is super close to the train and bus station. Bed is comfy and there's a bathtub that good if you'd like to relax after long walk. The view from my room is a cathedral..quite nice 🙂
 Rooms 4.0 Service 4.0 Location 5.0",40.0,2024-03-15 22:46:38.927787,0.85,"{'Location': 1.0, 'Bed Comfort': 0.9, 'Bathroom': 0.8, 'View': 0.9, 'Rooms': 0.8, 'Service': 0.8}"
2437,15-04-2023,,Vacation,It's just 3 to 5 minutes away from the train station. I decided to check in at the last minute. It was better than expected. You can also take a bath to relieve your fatigue. I also recommend their breakfast buffet. It's a great value for 15 francs.,40.0,2024-03-15 22:46:38.927787,0.85,"{'location': 0.9, 'check-in': 0.8, 'expectations': 0.85, 'amenities': 0.8, 'food': 0.9, 'value for money': 0.9}"
2438,16-03-2023,,Vacation,Great position - really close to train station and bus station. Only 5-10 mins walk to the river.|Beds were really comfy. Room was a great size with a fridge and large bathroom. Decor was a a bit dated but it was spotlessly clean. …,40.0,2024-03-15 22:46:38.927787,0.85,"{'location': 0.95, 'transportation': 0.9, 'comfort': 0.9, 'room size': 0.85, 'amenities': 0.8, 'cleanliness': 0.95, 'decor': 0.7}"
2439,16-03-2023,,Vacation,"Booked for one night stay. Room was decent and very simple, with a noisy smell inside. Very comfortable beds. Spent an overall quite night.Recommended for the good position close to the station. The hotel would be perfect with some renovations in the bathroom (very old).",30.0,2024-03-15 22:46:38.927787,0.7,"{'room': 0.65, 'smell': 0.4, 'beds': 0.85, 'location': 0.9, 'bathroom': 0.3, 'renovations': 0.5}"
2440,15-11-2023,,Vacation,"Not bad, very close to the train station, just across the street, the big signboard is very conspicuous",50.0,2024-03-15 22:46:38.927787,0.75,"{'location': 0.9, 'visibility': 0.8}"
2441,16-03-2023,,Vacation,"Manque de parking à l 'arrivée et au départ compliqué pour descendrent les bagages(Translated by Google)Lack of parking on arrival and complicated departure to bring down luggage
 Rooms 4.0 Service 4.0 Location 4.0",45.0,2024-03-15 22:46:38.927787,0.7,"{'Parking': 0.3, 'Arrival/Departure': 0.3, 'Luggage handling': 0.3, 'Rooms': 0.8, 'Service': 0.8, 'Location': 0.8}"
2443,16-03-2023,,Vacation,"The hotel was exactly what I expected-clean,quiet and close to Geneva lake.There are many restaurants and bars just behind the corner.The train and buss stations are 2 minutes walking.It takes 20 minutes to get to the Airport and if you walk around 55. From the hotel I get a pass for the transport for the time of my stay includes in the price which was great! It is not a luxury posh hotel.The staff was very friendly as well.
 Rooms 5.0 Service 5.0 Location 5.0",50.0,2024-03-15 22:46:38.927787,0.9,"{'Rooms': 1.0, 'Service': 1.0, 'Location': 1.0, 'Cleanliness': 1.0, 'Transport': 1.0, 'Restaurants and Bars': 1.0, 'Staff': 1.0, 'Luxury': 0.5}"
2444,15-02-2024,,Business,"I recommend this hotel, good price to quality ratio.
 Rooms 5.0 Service 5.0 Location 5.0",50.0,2024-03-15 22:46:38.927787,0.9,"{'Price to Quality Ratio': 0.9, 'Rooms': 1.0, 'Service': 1.0, 'Location': 1.0}"
2445,16-03-2023,,Vacation,"Attention réservation hotel, avec paiement effectué 2 fois, sera rectifier après vérification de ma part mais a signaler tout de même.Connexion wifi pas terribleChambre correcte,installation cote rue face à une cathédrale et la gare, en effet bruyant mais personnellement cela ne m'a déranger.salle de bain pas adapté aux personnes de  grandes tailles , lavabo vraiment bas.L'épaisseur des murs, laisse à désirer, on entend la télévision du voisin.Dommage que le petit déjeuner ne soit pas compris dans la réservation.J'ai apprécié la carte de transport fourni gratuitement afin de pouvoir circuler dans les transports de la ville,.Hôtel bien situé(Translated by Google)Please note hotel reservation, with payment made twice, will be corrected after verification on my part but should be reported all the same.Poor wifi connectionGood room,installation on the street side facing a cathedral and the train station, indeed noisy but personally it didn't bother me.bathroom not suitable for tall people, really low sink.The thickness of the walls leaves something to be desired, we can hear the neighbor's television.Too bad breakfast is not included in the reservation.I appreciated the transport card provided free of charge so that I could travel on city transport.Well located hotel
 Rooms 5.0 Service 5.0 Location 5.0",40.0,2024-03-15 22:46:38.927787,0.75,"{'Reservation': 0.5, 'Payment': 0.5, 'Wifi': 0.2, 'Room': 0.7, 'Noise': 0.4, 'Bathroom': 0.3, 'Walls': 0.3, 'Breakfast': 0.4, 'Transport card': 1.0, 'Location': 1.0, 'Service': 1.0}"
2446,16-03-2023,,Vacation,"Une expérience horrible. Il n’y a pas d’isolation de bruit du tout. Une femme de ménage a commencé à faire le ménage avec énormément beaucoup de bruit à 8 heures de matin. Finalement elle est entrée dans ma chambre, m’a réveillé et en claquant ma porte est parti. Ne recommande pas du tout cet hôtel(Translated by Google)A horrible experience. There is no noise isolation at all. A cleaning lady started cleaning with a lot of noise at 8am. Finally she came into my room, woke me up and slammed my door and left. Do not recommend this hotel at all
 Rooms 2.0 Service 1.0 Location 4.0",10.0,2024-03-15 22:46:38.927787,0.25,"{'Rooms': 0.2, 'Service': 0.1, 'Location': 0.4}"
2447,16-03-2023,,Business,"The room is small, but the location is not bad. It is only a few steps away from Geneva Railway Station. It is quite convenient to go to various places around. It is recommended",40.0,2024-03-15 22:46:38.927787,0.75,"{'room size': 0.4, 'location': 0.85, 'proximity to transportation': 0.9, 'convenience': 0.9, 'recommendation': 1.0}"
2448,15-05-2023,,Business,"“ they are out of the jungle and they want to stay in hotels in Geneva “ , very raciest comment , my basic French allowed me to understand what the manager told the desk man …We stayed for 4 nights , attending a conference , We were surprised 20 minutes before checkout time , that we had to leave the hotel , the front desk insisted that our booking is finished ,although we extended the booking , and that we have to leave the hotel in less than an hour , the manager was very very , not nice , and told us there are a hundred other hotels around which we can move to , I have never experienced anything like this before ,,, horrible strange experience .
 Rooms 1.0 Service 1.0 Location 1.0",10.0,2024-03-15 22:46:38.927787,0.15,"{'Rooms': 1.0, 'Service': 1.0, 'Location': 1.0, 'Manager Behavior': 0.1, 'Checkout Process': 0.2}"
2449,15-05-2023,,Solo,"I stayed as part of a large group attending a conference. My colleague's husband, from Arab descend, was horribly and inhumanly treated. It is sad and disappointing to see this level of discrimination in the hospitality service.",10.0,2024-03-15 22:46:38.927787,0.15,"{'group stay': 0.7, 'conference': 0.7, 'treatment of guests': 0.05, 'discrimination': 0.05, 'hospitality service': 0.1}"
2450,17-03-2018,,Vacation,"Simple to get to from the airport on the train. 10 minute train ride and a few minutes walk across the street you're there at the hotel. Location is superb, bar with music next door, Starbucks around the corner. Felt safe and was comfortable.  Breakfast was just fine (fruit, protein, yogurt, pastry, coffee, fresh squeeze OJ).  Staff was helpful and friendly.  They gave me a free transit pass during my stay and a tourist map. I prefer a bit of a nicer/modern room but it was clean, warm, and the bed was comfortable.  It was a pleasant visit to Geneva.",50.0,2024-03-15 22:46:38.927787,0.85,"{'location': 0.95, 'transportation': 0.9, 'amenities': 0.85, 'safety': 0.9, 'comfort': 0.85, 'breakfast': 0.8, 'staff': 0.95, 'room': 0.75}"
2451,16-03-2023,,Vacation,"Très bon service, personnel sympathique et serviable. Excellent rapport qualité/prix. Juste devant la gare centrale de Genève, à proximité de quantités de restaurants et de commerces. Rue bruyante, mais excellente insonorisation de la chambre.(Translated by Google)Very good service, friendly and helpful staff. Excellent value. Right in front of Geneva central station, close to plenty of restaurants and shops. Noisy street, but excellent soundproofing of the room.
 Rooms 5.0 Service 5.0 Location 5.0",50.0,2024-03-15 22:46:38.927787,0.95,"{'service': 1.0, 'staff': 1.0, 'value': 1.0, 'location': 1.0, 'restaurants and shops': 1.0, 'noise': 0.5, 'soundproofing': 1.0, 'rooms': 1.0}"
2452,16-03-2022,,Family,"Très bon accueil,  le petit déjeuner est très bien, proche du centre de Genève, avec 2 avantages non négligeables : participation de 40% sur le parking Cornavin et 2 tickets pour tous les transports en commun sur Genève pour le jour d'arrivée jusqu'au jour de départ et enfin un pub bien sympathique au pied de l'hôtel. Une adresse à retenir...(Translated by Google)Very warm welcome, breakfast is very good, close to the center of Geneva, with 2 significant advantages: 40% participation in the Cornavin car park and 2 tickets for all public transport in Geneva for the day of arrival until on the day of departure and finally a very nice pub at the foot of the hotel. An address to remember...",50.0,2024-03-15 22:46:38.927787,0.85,"{'welcome': 0.9, 'breakfast': 0.8, 'location': 0.9, 'parking': 0.8, 'public transport': 0.85, 'pub': 0.8}"
2453,16-03-2022,,Family,"L'acceuil est pas mal!L'emplacement est top, proche !Très belle décoration, très propre.Les chambres sont petites , propres, belles.La literie est confortable.Prix un peu cher mais c'est GenèveJe recommande pour une seule nuité(Translated by Google)The welcome is not bad!The location is great, close!Very nice decoration, very clean.The rooms are small, clean, beautiful.The bedding is comfortable.Price a little expensive but it's GenevaI recommend for a single night
 Rooms 4.0 Service 3.0 Location 5.0",30.0,2024-03-15 22:46:38.927787,0.85,"{'Welcome': 0.7, 'Location': 1.0, 'Decoration': 0.9, 'Cleanliness': 1.0, 'Rooms': 0.8, 'Bedding': 0.9, 'Price': 0.6}"
2454,16-03-2023,,Business,"Hôtel près de la gare. Agréable et calme (nous avions des chambres à l'arrière).||Accès au parking juste à côté et l'hôtel donne un ticket qui diminue la facture de nuit pour la voiture de 40%, soit 20FCh au lieu de 34FCh, ce qui est …",40.0,2024-03-15 22:46:38.927787,0.85,"{'Location': 0.9, 'Comfort': 0.8, 'Parking': 0.9}"
2455,16-03-2022,,Business,"Séjour d'une nuit du 04 au 05 septembre 2021. Je met une étoile car toute la nuit il y avait un bruit de tuyauterie très fort avec lequel il était impossible de dormir correctement malgré les boules-quies. Quand j'ai indiqué le problème au personnel il a fait comme s'il voyait pas de quoi je parlais. Autre point un peu dérangeant c'est l'odeur qui ressemblait à l'odeur de fumée froide de cigarette dans l'hôtel. Le point positif c'est l'emplacement et la propreté de la chambre.(Translated by Google)One night stay from September 4 to 5, 2021. I am giving one star because all night long there was a very loud pipe noise with which it was impossible to sleep properly despite wearing earplugs. When I mentioned the problem to the staff he acted like he didn't know what I was talking about. Another slightly disturbing point was the smell which resembled the smell of cold cigarette smoke in the hotel. The positive point is the location and the cleanliness of the room.
 Rooms 3.0 Service 1.0 Location 5.0",10.0,2024-03-15 22:46:38.927787,0.4,"{'Rooms': 0.3, 'Service': 0.1, 'Location': 0.5, 'Noise': 0.1, 'Smell': 0.2, 'Cleanliness': 0.5}"
